message,label
Limited time offer! Get Rs.10000 cashback. Register at www.freemoney.fake.com,phishing
अंतरराष्ट्रीय पार्सल रोका गया है। www.intl-customs.fake पर 800 रुपये की कस्टम शुल्क साफ़ करें,delivery_scam
Rs.750 debited for mobile recharge. Number: 9876543210. Balance: Rs.9250,legitimate
तुमच्यासाठी 15000 रुपये ची शासकीय सब्सिडी उपलब्ध आहे. अर्ज करा: www.subsidy-fake.gov.in,phishing
URGENT: Your bank account will be blocked. Click here immediately: bit.ly/fake123 to verify,phishing
Account locked! Share OTP and PIN to unlock within 1 hour,otp_request
आपके Paytm वॉलेट में 50 रुपये कैशबैक जमा किए गए। कुल शेष: 550 रुपये,legitimate
ALERT: Someone is trying to access your account. Secure it now: securebank.fake,phishing
लकी विजेता चेतावनी! 10 लाख रुपये का पुरस्कार। दावा करने के लिए 2000 रुपये की प्रसंस्करण शुल्क भेजें,lottery_scam
Your KYC is pending. Update now at www.updatekyc-fake.com or account will be suspended,phishing
नवीन KYC नियम: www.newkyc.fake वर PAN आणि आधारसह सेल्फी अपलोड करा,fake_kyc
"अनधिकृत लेन-देन को उलटने के लिए, अपना डेबिट कार्ड पिन और OTP प्रदान करें",otp_request
01-फेब्रुवारी-24 रोजी खाते XX3456 मध्ये पगार जमा: 45000 रुपये. XYZ COMPANY LTD कडून,legitimate
कूरियर अधिसूचना: www.courier-fake.com पर 150 रुपये की पुनः डिलीवरी शुल्क का भुगतान करें,delivery_scam
"प्रिय वापरकर्ता, तुमच्या खात्यात संशयास्पद क्रियाकलाप दिसत आहे. येथे सत्यापित करा www.verify-account.fake",phishing
वित्त मंत्रालय द्वारा 40000 रुपये का कर रिफंड अनुमोदित। www.finmin-fake.gov पर प्रक्रिया करें,tax_scam
चेतावनी: कोई आपके खाते को एक्सेस करने का प्रयास कर रहा है। अब इसे सुरक्षित करें: securebank.fake,phishing
"Dear assessee, expedite refund Rs.20000 by paying Rs.500 processing fee",tax_scam
मर्यादित कालावधी ऑफर! 10000 रुपये कॅशबॅक मिळवा. येथे नोंदणी करा www.freemoney.fake.com,phishing
Rent payment of Rs.15000 to landlord successful via NEFT. Ref: N12345678,legitimate
आपका KYC लंबित है। अब यहां अपडेट करें www.updatekyc-fake.com या खाता निलंबित हो जाएगा,phishing
तुमचा KYC बाकी आहे. आता इथे अद्ययावत करा www.updatekyc-fake.com किंवा खाते निलंबित केले जाईल,phishing
UPI के माध्यम से Uber को 300 रुपये का भुगतान किया गया। ट्रिप आईडी: AB1234CD5678। भुगतान सफल,legitimate
"प्रिय मूल्यवान ग्राहक, KYC अपडेट लंबित है। सेवाएं जारी रखने के लिए www.customer-kyc.fake पर क्लिक करें",fake_kyc
"अपने खाते को अनब्लॉक करने के लिए, अपना CVV नंबर और कार्ड समाप्ति तिथि के साथ उत्तर दें",otp_request
"Update Aadhaar link by providing OTP, PIN and CVV via SMS",otp_request
लकी ड्रा: आपने 7 लाख रुपये जीते हैं। पुरस्कार धन प्राप्त करने के लिए 3000 रुपये कर ट्रांसफर करें,lottery_scam
तुमचा पार्सल सीमा मध्ये रोखला गेला आहे. 500 रुपये साफ करणे शुल्क भरा: www.customs-pay.fake,delivery_scam
You are selected winner of iPhone 15 Pro! Pay Rs.500 delivery fee to claim,lottery_scam
RBI नियम: KYC अद्ययावत करा किंवा 10000 रुपये चा दंड सामना करा. www.penalty-kyc.fake ला भेट द्या,fake_kyc
तुमच्या मोबाईलवर पाठविलेला 6-अंकी OTP सामायिक करून व्यवहार पुष्टी करा: XXXXXX,otp_request
"Dear taxpayer, refund of Rs.12000 approved. Verify bank details at www.tax-refund.fake",tax_scam
Your TDS refund of Rs.15000 is pending. Claim: www.tds-refund.fake,tax_scam
बीमा प्रीमियम 2400 रुपये सफलतापूर्वक भुगतान किया गया। नीति: LIC/12345678,legitimate
"अनधिकृत लेन-देन को उलटने के लिए, अपना डेबिट कार्ड पिन और OTP प्रदान करें",otp_request
Lucky draw: You won Rs.7 Lakh. Transfer Rs.3000 tax to receive prize money,lottery_scam
Your bank account will be deactivated due to pending verification. Act now!,blocking_threat
Courier notification: Pay Rs.150 redelivery fee at www.courier-fake.com,delivery_scam
आपका PAN कार्ड लिंक नहीं है। तुरंत यहां क्लिक करें लिंक करने के लिए या जुर्माना का सामना करें,phishing
"अनधिकृत लेन-देन को उलटने के लिए, अपना डेबिट कार्ड पिन और OTP प्रदान करें",otp_request
Your package delivery failed. Pay Rs.300 at www.delivery-retry.fake to reschedule,delivery_scam
"प्रिय उपयोगकर्ता, आपके खाते में संदिग्ध गतिविधि दिखाई दे रही है। यहां सत्यापित करें www.verify-account.fake",phishing
"To reverse unauthorized transaction, provide your debit card PIN and OTP",otp_request
"प्रिय मूल्यवान ग्राहक, KYC अपडेट लंबित है। सेवाएं जारी रखने के लिए www.customer-kyc.fake पर क्लिक करें",fake_kyc
Prize delivery requires verification. Send OTP and CVV to claim,otp_request
Immediate action required! Account suspension in 24 hours. Update at www.save-account.fake,blocking_threat
ALERT: Someone is trying to access your account. Secure it now: securebank.fake,phishing
ब्लू डार्ट: 180 रुपये का डिलीवरी शुल्क लंबित है। www.bluedart-fake.in पर भुगतान करें,delivery_scam
आंतरराष्ट्रीय पार्सल रोखला गेला आहे. www.intl-customs.fake वर 800 रुपये सीमा शुल्क साफ करा,delivery_scam
बधाई हो! आपने लकी ड्रा में 25 लाख रुपये जीते हैं। www.lottery-win.fake पर दावा करें,lottery_scam
अंतिम चेतावनी! 1 घंटे में खाता अवरोधन। तुरंत सत्यापन आवश्यक,blocking_threat
बधाई हो! आपने 5 लाख रुपये जीते हैं। अब यहां दावा करें www.fakesite.com/claim अपने विवरण के साथ,phishing
तुमचा पार्सल सीमा मध्ये रोखला गेला आहे. 500 रुपये साफ करणे शुल्क भरा: www.customs-pay.fake,delivery_scam
Enter your ATM PIN and OTP to receive cashback of Rs.500 in your account,otp_request
"Confirm your identity by replying with OTP, CVV and card number",otp_request
Rs.750 debited for mobile recharge. Number: 9876543210. Balance: Rs.9250,legitimate
तुमच्या पॅकेज डिलिव्हरी अयशस्वी झाली. पुन्हा निर्धारित करण्यासाठी www.delivery-retry.fake वर 300 रुपये भरा,delivery_scam
"Dear customer, KYC documents expired. Re-submit PAN, Aadhaar at www.ekyc.fake",fake_kyc
"प्रिय विजेता, तुम्ही लक्झरी कार जिंकली आहे! दावा करण्यासाठी 5000 रुपये नोंदणी शुल्क भरा",lottery_scam
रद्द ऑर्डर के लिए 3500 रुपये का रिफंड जमा किया गया। Amazon रिफंड आईडी: RF123456,legitimate
Your KYC verification is incomplete. Update at www.kyc-update.fake within 24 hours,fake_kyc
बधाई हो! आपने 5 लाख रुपये जीते हैं। अब यहां दावा करें www.fakesite.com/claim अपने विवरण के साथ,phishing
आपका खाता अस्थायी रूप से अवरुद्ध है। www.unblock-kyc.fake पर KYC पूरा करें,fake_kyc
Insurance premium of Rs.2400 paid successfully. Policy: LIC/12345678,legitimate
Zomato ला 899 रुपये भरले. ऑर्डर #987654. UPI मार्फत भुगतान यशस्वी,legitimate
लकी विजेता चेतावनी! 10 लाख रुपये का पुरस्कार। दावा करने के लिए 2000 रुपये की प्रसंस्करण शुल्क भेजें,lottery_scam
तुम्ही KBC लॉटरी मध्ये 5 कोटी रुपये जिंकले आहेत! तुमच्या बँक तपशीलांसह लगेच संपर्क साधा,lottery_scam
NEFT मार्फत किरायेदाराला 15000 रुपये चे भुगतान यशस्वी. संदर्भ: N12345678,legitimate
PhonePe मार्फत 9876543210 ला 2500 रुपये हस्तांतरित केले. UPI संदर्भ: 401234567890,legitimate
पॅकेज डिलिव्हर करता येत नाही. www.warehouse-fake.com वर 500 रुपये साठवण शुल्क भरा,delivery_scam
You have unclaimed tax refund of Rs.25000. Apply at www.taxrefund-fake.in,phishing
तत्काल: आपका बैंक खाता अवरुद्ध हो जाएगा। तुरंत यहां क्लिक करें: bit.ly/fake123 सत्यापित करने के लिए,phishing
तुम्ही आमचे 1 मिलियनवा अतिथी आहात! www.visitor-prize.fake वर 1 लाख रुपये चा बक्षीस दावा करा,lottery_scam
Unusual activity detected. Account locked for security. Unlock: www.security-unlock.fake,blocking_threat
Limited time offer! Get Rs.10000 cashback. Register at www.freemoney.fake.com,phishing
"प्रिय करदाता, 12000 रुपये का रिफंड अनुमोदित। www.tax-refund.fake पर बैंक विवरण सत्यापित करें",tax_scam
01-फेब्रुवारी-24 रोजी खाते XX3456 मध्ये पगार जमा: 45000 रुपये. XYZ COMPANY LTD कडून,legitimate
खाता लॉक हो गया है! 1 घंटे के भीतर अनलॉक करने के लिए OTP और पिन साझा करें,otp_request
सीमित समय की पेशकश! 10000 रुपये कैशबैक प्राप्त करें। यहां पंजीकरण करें www.freemoney.fake.com,phishing
URGENT: Your bank account will be blocked. Click here immediately: bit.ly/fake123 to verify,phishing
You are selected winner of iPhone 15 Pro! Pay Rs.500 delivery fee to claim,lottery_scam
URGENT: Your bank account will be blocked. Click here immediately: bit.ly/fake123 to verify,phishing
तुमचा वीज बिल भुगतान अयशस्वी झाले. पुन्हा प्रयत्न करा www.billpay.fake.com कार्ड तपशीलांसह,phishing
ब्लू डार्ट: 180 रुपये का डिलीवरी शुल्क लंबित है। www.bluedart-fake.in पर भुगतान करें,delivery_scam
Your KYC verification is incomplete. Update at www.kyc-update.fake within 24 hours,fake_kyc
मर्यादित कालावधी ऑफर! 10000 रुपये कॅशबॅक मिळवा. येथे नोंदणी करा www.freemoney.fake.com,phishing
18-जानेवारी-24 रोजी MG Road वरील ATM मधून 5000 रुपये काढले. उपलब्ध शिल्लक: 20000 रुपये,legitimate
अभिनंदन! व्हॉट्सॲप लॉटरी विजेता 20 लाख रुपये. www.whatsapp-lottery.fake वर क्लिक करा,lottery_scam
Unusual activity detected. Account locked for security. Unlock: www.security-unlock.fake,blocking_threat
You have successfully paid Rs.250 to ABC Store via UPI. Txn ID: 402345678901,legitimate
"To reverse unauthorized transaction, provide your debit card PIN and OTP",otp_request
8765432109 कडून 2000 रुपये प्राप्त झाले. UPI संदर्भ: 403456789012. शिल्लक: 12000 रुपये,legitimate
सत्यापन आवश्यक: तुमचा ATM पिन आणि OTP 9999988888 वर पाठवा,otp_request
नए सुविधाओं को सक्रिय करने के लिए अपना इंटरनेट बैंकिंग पासवर्ड और OTP साझा करें,otp_request
"प्रिय वापरकर्ता, तुमच्या खात्यात संशयास्पद क्रियाकलाप दिसत आहे. येथे सत्यापित करा www.verify-account.fake",phishing
आपका PAN कार्ड लिंक नहीं है। तुरंत यहां क्लिक करें लिंक करने के लिए या जुर्माना का सामना करें,phishing
तुमच्याकडे 25000 रुपये चा न मिळालेला कर परतावा आहे. येथे अर्ज करा www.taxrefund-fake.in,phishing
ITR रिफंड 25000 रुपये लंबित है। PAN विवरण के साथ www.itr-process.fake पर प्रक्रिया करें,tax_scam
नवीन वैशिष्ट्ये सक्रिय करण्यासाठी तुमचा इंटरनेट बँकिंग पासवर्ड आणि OTP सामायिक करा,otp_request
Swiggy ऑर्डर के लिए 150 रुपये डेबिट किए गए। लेन-देन सफल। शेष: 8500 रुपये,legitimate
Rs.899 paid to Zomato. Order #987654. Payment via UPI successful,legitimate
आपका क्रेडिट कार्ड समाप्त हो गया है। विवरण अपडेट करें www.updatecard.fake.com तुरंत,phishing
आप हमारे 1 मिलियनवां आगंतुक हैं! www.visitor-prize.fake पर 1 लाख रुपये का पुरस्कार दावा करें,lottery_scam
"अपने खाते को अनब्लॉक करने के लिए, अपना CVV नंबर और कार्ड समाप्ति तिथि के साथ उत्तर दें",otp_request
ग्राहकसेवा कॉल करत आहे: कृपया परतावा प्रक्रियेत मदत करण्यासाठी OTP सामायिक करा,otp_request
विमा प्रीमियम 2400 रुपये यशस्वीरित्या भरला. धोरण: LIC/12345678,legitimate
Delivery pending! Pay Rs.200 charges to receive your Amazon package,delivery_scam
22-जानेवारी-24 रोजी तुमच्या खात्यात XX9012 मध्ये 5000 रुपये जमा केले आहेत. JANE SMITH कडून IMPS,legitimate
Immediate action required! Account suspension in 24 hours. Update at www.save-account.fake,blocking_threat
"प्रिय ग्राहक, KYC दस्तऐवज संपले आहेत. PAN, आधार पुन्हा सादर करा www.ekyc.fake",fake_kyc
"Dear user, your account shows suspicious activity. Verify at www.verify-account.fake",phishing
उद्यापासून E-KYC अनिवार्य. दस्तऐवज सादर करा www.mandate-kyc.fake,fake_kyc
22-जानेवारी-24 रोजी तुमच्या खात्यात XX9012 मध्ये 5000 रुपये जमा केले आहेत. JANE SMITH कडून IMPS,legitimate
तुमच्याकडे 25000 रुपये चा न मिळालेला कर परतावा आहे. येथे अर्ज करा www.taxrefund-fake.in,phishing
Rs.1200 debited for electricity bill payment. Transaction successful,legitimate
लंबित KYC मुळे 48 तासांत खाते निलंबन. इथे अद्ययावत करा www.urgent-kyc.fake,fake_kyc
You have unclaimed tax refund of Rs.25000. Apply at www.taxrefund-fake.in,phishing
Swiggy ऑर्डरसाठी 150 रुपये डेबिट केले. व्यवहार यशस्वी. शिल्लक: 8500 रुपये,legitimate
असामान्य क्रियाकलाप आढळला. सुरक्षिततेसाठी खाते लॉक केले गेले आहे. अनलॉक करा: www.security-unlock.fake,blocking_threat
लकी ड्रॉ: तुम्ही 7 लाख रुपये जिंकले आहेत. बक्षीस रक्कम मिळवण्यासाठी 3000 रुपये कर हस्तांतरित करा,lottery_scam
"Your account verification requires CVV, PIN and OTP. Share immediately",otp_request
कूरियर अधिसूचना: www.courier-fake.com पर 150 रुपये की पुनः डिलीवरी शुल्क का भुगतान करें,delivery_scam
उत्पन्नकर विभाग: 22000 रुपये चा रिफंड तयार आहे. www.it-dept.fake.gov.in वर सत्यापित करा,tax_scam
"Update Aadhaar link by providing OTP, PIN and CVV via SMS",otp_request
PhonePe मार्फत 9876543210 ला 2500 रुपये हस्तांतरित केले. UPI संदर्भ: 401234567890,legitimate
चेतावनी: खाता 6 घंटों में स्थायी रूप से बंद हो जाएगा। रोकें: www.account-close.fake,blocking_threat
सत्यापन आवश्यक: अपना ATM पिन और OTP 9999988888 पर भेजें,otp_request
22-जन-24 को आपके खाता XX9012 में 5000 रुपये जमा किए गए हैं। JANE SMITH से IMPS,legitimate
आपके Paytm वॉलेट में 50 रुपये कैशबैक जमा किए गए। कुल शेष: 550 रुपये,legitimate
Service discontinued due to policy violation. Restore at www.restore-service.fake,blocking_threat
Payment of Rs.799 to Amazon Pay successful. Order ID: 123-4567890-1234567,legitimate
तुमच्याकडे 25000 रुपये चा न मिळालेला कर परतावा आहे. येथे अर्ज करा www.taxrefund-fake.in,phishing
आपका पार्सल कस्टम्स में रोका गया है। 500 रुपये की साफ़-सफाई शुल्क का भुगतान करें: www.customs-pay.fake,delivery_scam
Amazon Pay ला 799 रुपये चे भुगतान यशस्वी. ऑर्डर ID: 123-4567890-1234567,legitimate
तुमचे KYC सत्यापन अपूर्ण आहे. 24 तासांच्या आत इथे अद्ययावत करा www.kyc-update.fake,fake_kyc
चेतावणी: कोणी तुमच्या खात्यात प्रवेश करण्याचा प्रयत्न करत आहे. आता ते सुरक्षित करा: securebank.fake,phishing
Congratulations! You won Rs.25 Lakh in lucky draw. Claim at www.lottery-win.fake,lottery_scam
"SMS के माध्यम से OTP, पिन और CVV प्रदान करके आधार लिंक अपडेट करें",otp_request
चेतावनी: खाता 6 घंटों में स्थायी रूप से बंद हो जाएगा। रोकें: www.account-close.fake,blocking_threat
असामान्य गतिविधि का पता चला। सुरक्षा के लिए खाता लॉक हो गया है। अनलॉक करें: www.security-unlock.fake,blocking_threat
धोरण उल्लंघनामुळे सेवा बंद केली गेली आहे. www.restore-service.fake वर पुनर्संचयित करा,blocking_threat
धोरण उल्लंघनामुळे सेवा बंद केली गेली आहे. www.restore-service.fake वर पुनर्संचयित करा,blocking_threat
Immediate action required! Account suspension in 24 hours. Update at www.save-account.fake,blocking_threat
"अनधिकृत लेन-देन को उलटने के लिए, अपना डेबिट कार्ड पिन और OTP प्रदान करें",otp_request
Your KYC is pending. Update now at www.updatekyc-fake.com or account will be suspended,phishing
बधाई हो! आपने 5 लाख रुपये जीते हैं। अब यहां दावा करें www.fakesite.com/claim अपने विवरण के साथ,phishing
"प्रिय ग्राहक, KYC दस्तऐवज संपले आहेत. PAN, आधार पुन्हा सादर करा www.ekyc.fake",fake_kyc
Cashback of Rs.50 credited to your Paytm wallet. Total balance: Rs.550,legitimate
Your account XX9012 has been credited with Rs.5000 on 22-Jan-24. IMPS from JANE SMITH,legitimate
तुम्ही उत्पन्नकर रिफंडच्या 35000 रुपये साठी पात्र आहात. www.incometax-refund.fake वर दावा करा,tax_scam
"प्रिय ग्राहक, अनुपालन नहीं मिला। खाता अवरुद्ध। अनब्लॉक करें: www.unblock-now.fake",blocking_threat
हा दुवा क्लिक करून तुमचा मोबाईल नंबर पुष्टी करा: bit.ly/confirm-fake किंवा सेवा बंद होईल,phishing
तातडीने: तुमचे खाते 2 तासांत अवरोधित केले जाईल. आता सत्यापित करा: www.verify-urgent.fake,blocking_threat
Zomato ला 899 रुपये भरले. ऑर्डर #987654. UPI मार्फत भुगतान यशस्वी,legitimate
बधाई हो! आपने लकी ड्रा में 25 लाख रुपये जीते हैं। www.lottery-win.fake पर दावा करें,lottery_scam
"Dear customer, pay Rs.120 delivery fee for pending parcel. COD not available",delivery_scam
कृती आवश्यक! तुमचे खाते संकटात आहे. सुरक्षित करण्यासाठी क्लिक करा: fakbank.com/secure,phishing
Your bank account will be deactivated due to pending verification. Act now!,blocking_threat
आपका सत्यापन कोड 987654 है। कृपया अपनी पहचान सत्यापित करने के लिए इसे साझा करें,otp_request
Amazon Pay को 799 रुपये का भुगतान सफल हुआ। ऑर्डर आईडी: 123-4567890-1234567,legitimate
"प्रिय ग्राहक, KYC दस्तावेज़ समाप्त हो गए हैं। PAN, आधार को पुनः प्रस्तुत करें www.ekyc.fake",fake_kyc
क्रेडिट कार्ड बिल 8500 रुपये का भुगतान किया गया। कार्ड XX1234। बकाया समाप्त,legitimate
Rs.1200 debited for electricity bill payment. Transaction successful,legitimate
"प्रिय ग्राहक, KYC दस्तऐवज संपले आहेत. PAN, आधार पुन्हा सादर करा www.ekyc.fake",fake_kyc
तुमच्या Paytm वॉलेटमध्ये 50 रुपये कॅशबॅक जमा केले. एकूण शिल्लक: 550 रुपये,legitimate
उत्पन्नकर विभाग: 22000 रुपये चा रिफंड तयार आहे. www.it-dept.fake.gov.in वर सत्यापित करा,tax_scam
तुम्ही iPhone 15 Pro चे निवडलेले विजेते आहात! दावा करण्यासाठी 500 रुपये डिलिव्हरी फी भरा,lottery_scam
"अनधिकृत व्यवहार उलटवण्यासाठी, तुमचा डेबिट कार्ड पिन आणि OTP प्रदान करा",otp_request
15-जानेवारी-24 रोजी खाते XX1234 मधून 500 रुपये डेबिट केले. UPI/GPAY/9876543210. उपलब्ध शिल्लक: 5000 रुपये,legitimate
तुमचे खाते तात्पुरते अवरोधित आहे. www.unblock-kyc.fake वर KYC पूर्ण करा,fake_kyc
बधाई हो! व्हाट्सएप लॉटरी विजेता 20 लाख रुपये। www.whatsapp-lottery.fake पर क्लिक करें,lottery_scam
Credit card bill of Rs.8500 paid. Card XX1234. Due cleared,legitimate
आपका खाता बंद होने के लिए चिह्नित है। www.prevent-closure.fake पर सत्यापित करके रोकें,blocking_threat
Service discontinued due to policy violation. Restore at www.restore-service.fake,blocking_threat
बक्षीस वितरणासाठी सत्यापन आवश्यक आहे. दावा करण्यासाठी OTP आणि CVV पाठवा,otp_request
तुमच्याकडे 30000 रुपये चा न मिळालेला कर रिफंड आहे. आधारसह अर्ज करा: www.unclaimed-tax.fake,tax_scam
खाता लॉक हो गया है! 1 घंटे के भीतर अनलॉक करने के लिए OTP और पिन साझा करें,otp_request
RBI दिशानिर्देशों के अनुसार आपका बैंक KYC अपडेट नहीं है। अब अपडेट करें: www.rbikyc.fake,fake_kyc
तुम्ही ABC Store ला UPI मार्फत 250 रुपये यशस्वीरित्या भरले आहेत. व्यवहार ID: 402345678901,legitimate
NEFT के माध्यम से किरायेदार को 15000 रुपये का भुगतान सफल। संदर्भ: N12345678,legitimate
"प्रिय असेसी, 500 रुपये प्रक्रिया शुल्क भरून 20000 रुपये चा रिफंड वेगवान करा",tax_scam
Your credit card is expired. Update details at www.updatecard.fake.com immediately,phishing
अंतिम चेतावनी! 1 घंटे में खाता अवरोधन। तुरंत सत्यापन आवश्यक,blocking_threat
Action required: Complete video KYC at www.vkyc-fake.com or account will be frozen,fake_kyc
NEFT मार्फत किरायेदाराला 15000 रुपये चे भुगतान यशस्वी. संदर्भ: N12345678,legitimate
मोबाइल पर भेजे गए 6-अंकीय OTP को साझा करके लेन-देन की पुष्टि करें: XXXXXX,otp_request
"Dear taxpayer, refund of Rs.12000 approved. Verify bank details at www.tax-refund.fake",tax_scam
Your Flipkart order delivery requires Rs.99 fee. Pay now: www.flipkart-delivery.fake,delivery_scam
Swiggy ऑर्डरसाठी 150 रुपये डेबिट केले. व्यवहार यशस्वी. शिल्लक: 8500 रुपये,legitimate
आपका PAN कार्ड लिंक नहीं है। तुरंत यहां क्लिक करें लिंक करने के लिए या जुर्माना का सामना करें,phishing
तुमचा कार्ड CVV आणि OTP प्रदान करून KYC अद्ययावत करा. 1800-XXX-FAKE ला कॉल करा,otp_request
"Dear customer, non-compliance detected. Account blocked. Unblock: www.unblock-now.fake",blocking_threat
UPI के माध्यम से Uber को 300 रुपये का भुगतान किया गया। ट्रिप आईडी: AB1234CD5678। भुगतान सफल,legitimate
तत्काल: आपका खाता 2 घंटे में अवरुद्ध हो जाएगा। अब सत्यापित करें: www.verify-urgent.fake,blocking_threat
आपने KBC लॉटरी में 5 करोड़ रुपये जीते! अपने बैंक विवरण के साथ तुरंत संपर्क करें,lottery_scam
Rs.1200 debited for electricity bill payment. Transaction successful,legitimate
Unusual activity detected. Account locked for security. Unlock: www.security-unlock.fake,blocking_threat
तुम्ही उत्पन्नकर रिफंडच्या 35000 रुपये साठी पात्र आहात. www.incometax-refund.fake वर दावा करा,tax_scam
बधाई हो! आपने लकी ड्रा में 25 लाख रुपये जीते हैं। www.lottery-win.fake पर दावा करें,lottery_scam
15-जन-24 को खाता XX1234 से 500 रुपये डेबिट किए गए। UPI/GPAY/9876543210। उपलब्ध शेष: 5000 रुपये,legitimate
"प्रिय मूल्यवान ग्राहक, KYC अपडेट लंबित है। सेवाएं जारी रखने के लिए www.customer-kyc.fake पर क्लिक करें",fake_kyc
Rs.150 debited for Swiggy order. Txn successful. Balance: Rs.8500,legitimate
GST रिफंड 8000 रुपये उपलब्ध है। 7 दिनों के भीतर www.gst-refund-fake.com पर दावा करें,tax_scam
"प्रिय असेसी, 500 रुपये प्रक्रिया शुल्क भरून 20000 रुपये चा रिफंड वेगवान करा",tax_scam
LUCKY WINNER ALERT! Rs.10 Lakhs prize. Send Rs.2000 processing fee to claim,lottery_scam
"Dear winner, you won luxury car! Pay Rs.5000 registration fee to claim",lottery_scam
18000 रुपये ची कर सूट मंजूर केली. www.rebate-claim.fake वर बँक खाते अद्ययावत करा,tax_scam
नए सुविधाओं को सक्रिय करने के लिए अपना इंटरनेट बैंकिंग पासवर्ड और OTP साझा करें,otp_request
चेतावनी: कोई आपके खाते को एक्सेस करने का प्रयास कर रहा है। अब इसे सुरक्षित करें: securebank.fake,phishing
वित्त मंत्रालय द्वारा 40000 रुपये का कर रिफंड अनुमोदित। www.finmin-fake.gov पर प्रक्रिया करें,tax_scam
International parcel held. Clear customs duty Rs.800 at www.intl-customs.fake,delivery_scam
लकी विजेता चेतावणी! 10 लाख रुपये चा बक्षीस. दावा करण्यासाठी 2000 रुपये प्रक्रिया शुल्क पाठवा,lottery_scam
Credit card bill of Rs.8500 paid. Card XX1234. Due cleared,legitimate
Rs.3500 refund credited for cancelled order. Amazon Refund ID: RF123456,legitimate
You won Rs.5 Crore in KBC lottery! Contact immediately with your bank details,lottery_scam
Your PAN card is not linked. Click here to link immediately or face penalty,phishing
Tax rebate of Rs.18000 approved. Update bank account at www.rebate-claim.fake,tax_scam
बधाई हो! 50000 रुपये का अमेज़ॅन गिफ्ट वाउचर जीता। कार्ड विवरण के साथ दावा करें,lottery_scam
Congratulations! You won Rs.25 Lakh in lucky draw. Claim at www.lottery-win.fake,lottery_scam
Received Rs.2000 from 8765432109. UPI Ref: 403456789012. Balance: Rs.12000,legitimate
E-KYC mandatory from tomorrow. Submit documents at www.mandate-kyc.fake,fake_kyc
"प्रिय करदाता, 12000 रुपये का रिफंड अनुमोदित। www.tax-refund.fake पर बैंक विवरण सत्यापित करें",tax_scam
Account suspension in 48 hours due to pending KYC. Update at www.urgent-kyc.fake,fake_kyc
"प्रिय करदाता, 12000 रुपये चा रिफंड मंजूर केला. www.tax-refund.fake वर बँक तपशील सत्यापित करा",tax_scam
Account locked! Share OTP and PIN to unlock within 1 hour,otp_request
गूगल वार्षिकोत्सव विजेता! 15 लाख रुपये चा बक्षीस. OTP आणि CVV सह ओळख पडताळा,lottery_scam
"प्रिय मौल्यवान ग्राहक, KYC अद्ययावत बाकी आहे. सेवा सुरू ठेवण्यासाठी www.customer-kyc.fake वर क्लिक करा",fake_kyc
"Dear customer, unusual activity detected. Verify your account: tiny.url/scam123",phishing
Cashback of Rs.50 credited to your Paytm wallet. Total balance: Rs.550,legitimate
Your account activity is suspicious. Will be frozen tomorrow. Verify: www.freeze-stop.fake,blocking_threat
आपका पार्सल कस्टम्स में रोका गया है। 500 रुपये की साफ़-सफाई शुल्क का भुगतान करें: www.customs-pay.fake,delivery_scam
"प्रिय मौल्यवान ग्राहक, KYC अद्ययावत बाकी आहे. सेवा सुरू ठेवण्यासाठी www.customer-kyc.fake वर क्लिक करा",fake_kyc
Your bank account will be deactivated due to pending verification. Act now!,blocking_threat
"Dear customer, pay Rs.120 delivery fee for pending parcel. COD not available",delivery_scam
Your Flipkart order delivery requires Rs.99 fee. Pay now: www.flipkart-delivery.fake,delivery_scam
क्रेडिट कार्ड बिल 8500 रुपये चे भुगतान केले. कार्ड XX1234. बाकी निकळली,legitimate
Rs.500 debited from account XX1234 on 15-Jan-24. UPI/GPAY/9876543210. Available balance: Rs.5000,legitimate
ALERT: Someone is trying to access your account. Secure it now: securebank.fake,phishing
पैकेज डिलीवर करने में असमर्थ। www.warehouse-fake.com पर 500 रुपये की स्टोरेज शुल्क का भुगतान करें,delivery_scam
Update KYC by providing your card CVV and OTP. Call 1800-XXX-FAKE,otp_request
"प्रिय उपयोगकर्ता, आपके खाते में संदिग्ध गतिविधि दिखाई दे रही है। यहां सत्यापित करें www.verify-account.fake",phishing
Rs.899 paid to Zomato. Order #987654. Payment via UPI successful,legitimate
20-जन-24 को खाता XX5678 में 1000 रुपये जमा किए गए। JOHN DOE से NEFT। शेष: 15000 रुपये,legitimate
तत्काल: आपका खाता 2 घंटे में अवरुद्ध हो जाएगा। अब सत्यापित करें: www.verify-urgent.fake,blocking_threat
बधाई हो! आपने लकी ड्रा में 25 लाख रुपये जीते हैं। www.lottery-win.fake पर दावा करें,lottery_scam
इस लिंक पर क्लिक करके अपना मोबाइल नंबर पुष्टि करें: bit.ly/confirm-fake या सेवा बंद हो जाएगी,phishing
बिजली बिल भुगतान के लिए 1200 रुपये डेबिट किए गए। लेन-देन सफल,legitimate
तत्काल: आपका बैंक खाता अवरुद्ध हो जाएगा। तुरंत यहां क्लिक करें: bit.ly/fake123 सत्यापित करने के लिए,phishing
तुरंत कार्रवाई आवश्यक! 24 घंटों में खाता निलंबन। यहां अपडेट करें www.save-account.fake,blocking_threat
"OTP, CVV आणि कार्ड क्रमांक द्या आणि तुमची ओळख पुष्टी करा",otp_request
Blue Dart: Delivery charges Rs.180 pending. Pay at www.bluedart-fake.in,delivery_scam
